Rank,Primary_Gene,Gene_names,Protein_names,logFC,FoldChange,adj.P.Val,Regulation,Total_Score,Priority_Tier,Statistical_Score,Mito_Score,Network_Score,Pathway_Score,Disease_Score,Druggability_Score,Is_Mitochondrial
239,ANXA1,ANXA1,Annexin A1,-3.4444741390462106,0.0918565150899651,0.001673014595279,Down,17.88710037836689,Tier 4: Exploratory,12.776500270262062,0,0.0,5.1106001081048245,0,0,False
240,CALB1,CALB1,Calbindin,4.541740568275327,23.29164400220002,0.0016877757485395,Up,17.881759360829058,Tier 4: Exploratory,12.772685257735041,0,0.0,5.1090741030940166,0,0,False
241,HBA1,HBA1,Hemoglobin subunit alpha,3.030930665421111,8.173367847835207,0.0017028431570958,Up,17.876355492149223,Tier 4: Exploratory,12.76882535153516,0,0.0,5.107530140614064,0,0,False
242,TEX2,TEX2,Testis-expressed sequence 2 protein,-3.648744451967509,0.0797293958882948,0.0017853378327697,Down,17.84759142860758,Tier 4: Exploratory,12.748279591862557,0,0.0,5.099311836745023,0,0,False
243,GAS7,GAS7,Growth arrest-specific protein 7,-3.04400341446008,0.1212449518391153,0.0017903308559504,Down,17.845893384622514,Tier 4: Exploratory,12.747066703301796,0,0.0,5.098826681320718,0,0,False
244,KIFC1,KIFC1,Kinesin-like protein KIFC1,6.304003756800719,79.01221258997062,0.0018007390975847,Up,17.842368888317075,Tier 4: Exploratory,12.74454920594077,0,0.0,5.097819682376308,0,0,False
245,CHL1,CHL1,Neural cell adhesion molecule L1-like protein;Processed neural cell adhesion molecule L1-like protein,-4.178104252804887,0.0552414786578058,0.001810573605391,Down,17.83905734111256,Tier 4: Exploratory,12.7421838150804,0,0.0,5.0968735260321605,0,0,False
246,CDK1,CDK1,Cyclin-dependent kinase 1,2.4256166158662253,5.372585793452525,0.0091857987168582,Up,17.830952616427396,Tier 4: Exploratory,9.164966154590996,0,0.0,3.665986461836398,0,5,False
247,NOL3,NOL3,Nucleolar protein 3,-3.041527617807823,0.121453197900182,0.0018462260455818,Down,17.82720117713996,Tier 4: Exploratory,12.733715126528542,0,0.0,5.093486050611417,0,0,False
248,EFNB3,EFNB3,Ephrin-B3,-3.850193424095683,0.0693387950340185,0.0018563565185519,Down,17.823874057662003,Tier 4: Exploratory,12.731338612615716,0,0.0,5.092535445046286,0,0,False
249,FMN2,FMN2,Formin-2,-3.9770473028936153,0.0635023017979248,0.0018959313580791,Down,17.811048346395214,Tier 4: Exploratory,12.722177390282296,0,0.0,5.088870956112919,0,0,False
250,DHCR24,DHCR24,Delta(24)-sterol reductase,2.4070332876545635,5.303825416240307,0.0077127332978954,Up,17.80714137404326,Tier 4: Exploratory,9.147958124316613,0,0.0,3.659183249726645,0,5,False
251,PROS1,PROS1,Vitamin K-dependent protein S,-3.799734168379712,0.0718068771350392,0.0019534391819097,Down,17.792880147685597,Tier 4: Exploratory,12.709200105489712,0,0.0,5.083680042195885,0,0,False
252,TRMT1L,TRMT1L,TRMT1-like protein,3.41004873290591,10.629845573072704,0.0020685255284655,Up,17.75807476091729,Tier 4: Exploratory,12.68433911494092,0,0.0,5.0737356459763685,0,0,False
253,ENTPD5,ENTPD5,Ectonucleoside triphosphate diphosphohydrolase 5,-2.280266118170878,0.2058597781133439,0.0020271710407276,Down,17.732216276374487,Tier 4: Exploratory,9.094440197410346,0,0.0,3.6377760789641385,0,5,False
254,DCN,DCN,Decorin,-4.537082836029912,0.0430726878308236,0.0021772595690619,Down,17.726925708865757,Tier 4: Exploratory,12.662089792046968,0,0.0,5.0648359168187875,0,0,False
255,CD36,CD36,Platelet glycoprotein 4,-4.745926552247166,0.0372677995195414,0.0021772595690619,Down,17.726925708865757,Tier 4: Exploratory,12.662089792046968,0,0.0,5.0648359168187875,0,0,False
256,CRISPLD1,CRISPLD1,Cysteine-rich secretory protein LCCL domain-containing 1,-2.8970162799666133,0.1342490440223161,0.0006948247432629,Down,17.700488573893978,Tier 4: Exploratory,12.643206124209986,0,0.0,5.057282449683994,0,0,False
257,ME1,ME1,NADP-dependent malic enzyme,-2.7675731670130856,0.1468511870857209,0.0043563425787308,Down,17.678241334174185,Tier 4: Exploratory,11.198743810124418,0,0.0,4.479497524049767,0,2,False
258,CTSA,CTSA,Lysosomal protective protein;Lysosomal protective protein 32 kDa chain;Lysosomal protective protein 20 kDa chain,-2.527786842237025,0.1734044897105617,0.0010541467288489,Down,17.67494640406389,Tier 4: Exploratory,10.616033145759921,0,2.8125,4.246413258303969,0,0,False
259,SHH,SHH,Sonic hedgehog protein;Sonic hedgehog protein N-product;Sonic hedgehog protein C-product,-5.233347068006012,0.0265830957034605,0.0023718151452056,Down,17.674886826913095,Tier 4: Exploratory,12.624919162080781,0,0.0,5.049967664832312,0,0,False
260,MCFD2,MCFD2,Multiple coagulation factor deficiency protein 2,-5.462777108024326,0.0226746311380377,0.0025524511251659,Down,17.630259591164137,Tier 4: Exploratory,12.59304256511724,0,0.0,5.037217026046896,0,0,False
261,ITGB4,ITGB4,Integrin beta-4,-4.498124596356607,0.0442516605458715,0.0026511800316594,Down,17.60718509194617,Tier 4: Exploratory,12.57656077996155,0,0.0,5.03062431198462,0,0,False
262,MTSS1L,MTSS1L,MTSS1-like protein,-4.246954102060836,0.0526671023699176,0.0027184783534403,Down,17.591943769156792,Tier 4: Exploratory,12.56567412082628,0,0.0,5.026269648330512,0,0,False
263,BAIAP3,BAIAP3,BAI1-associated protein 3,-4.090262629322245,0.0587094833332329,0.002738658577167,Down,17.587446949737714,Tier 4: Exploratory,12.56246210695551,0,0.0,5.024984842782204,0,0,False
264,SCML2,SCML2,Sex comb on midleg-like protein 2,3.382539331343801,10.4290752300193,0.0028831803358406,Up,17.55617946979438,Tier 4: Exploratory,12.540128192710272,0,0.0,5.016051277084109,0,0,False
265,SIPA1L1,SIPA1L1,Signal-induced proliferation-associated 1-like protein 1,-4.59370126027778,0.041415044232722,0.0029373107229767,Down,17.544870152978092,Tier 4: Exploratory,12.532050109270067,0,0.0,5.012820043708027,0,0,False
266,NRP1,NRP1,Neuropilin-1,-2.96864307882494,0.1277466108019465,0.0021827813419412,Down,17.505887225786545,Tier 4: Exploratory,12.504205161276104,0,0.0,5.001682064510442,0,0,False
267,NLRP2,NLRP2,"NACHT, LRR and PYD domains-containing protein 2",4.109324833622796,17.259572592034136,0.0033268375026308,Up,17.469155776050844,Tier 4: Exploratory,12.477968411464888,0,0.0,4.991187364585955,0,0,False
268,CADM3,CADM3,Cell adhesion molecule 3,-4.02665869919232,0.0613557047969884,0.003408328994081,Down,17.45444188733572,Tier 4: Exploratory,12.467458490954085,0,0.0,4.986983396381634,0,0,False
269,SALL4,SALL4,Sal-like protein 4,3.1734655109637746,9.022113971518872,0.0035974178702769,Up,17.421612757223446,Tier 4: Exploratory,12.444009112302462,0,0.0,4.977603644920984,0,0,False
270,CD34,CD34,Hematopoietic progenitor cell antigen CD34,-5.856704406462605,0.0172566423351958,0.0038671979262359,Down,17.37764503975422,Tier 4: Exploratory,12.412603599824443,0,0.0,4.965041439929777,0,0,False
271,RAB20,RAB20,Ras-related protein Rab-20,-3.930052951145847,0.0656048847902698,0.003913362638774,Down,17.37042986777944,Tier 4: Exploratory,12.407449905556742,0,0.0,4.962979962222697,0,0,False
272,CA13,CA13,Carbonic anhydrase 13,-2.374482029359958,0.1928455780747888,0.0112760877503677,Down,17.34835237987832,Tier 4: Exploratory,8.820251699913086,0,0.0,3.5281006799652346,0,5,False
273,BYSL,BYSL,Bystin,3.841876490876428,14.339039575373851,0.0042651838612426,Up,17.318087139865305,Tier 4: Exploratory,12.370062242760934,0,0.0,4.948024897104373,0,0,False
274,LYPD1,LYPD1,Ly6/PLAUR domain-containing protein 1,-3.155353830971605,0.1122390158369596,0.0042774530916846,Down,17.316340642178503,Tier 4: Exploratory,12.368814744413218,0,0.0,4.947525897765287,0,0,False
275,MSH2,MSH2,DNA mismatch repair protein Msh2,1.613840531059521,3.060655210056809,0.0011838462123213,Up,17.300520312849862,Tier 4: Exploratory,5.9959073663213305,0,8.90625,2.398362946528532,0,0,False
276,HLA-C,HLA-C,"HLA class I histocompatibility antigen, Cw-17 alpha chain",-3.156983541304172,0.1121122989610405,0.0049798974148511,Down,17.223891444970164,Tier 4: Exploratory,12.302779603550116,0,0.0,4.921111841420046,0,0,False
277,SIRT1,SIRT1,NAD-dependent protein deacetylase sirtuin-1;SirtT1 75 kDa fragment,2.312268221988435,4.966633263394471,0.0068493654051756,Up,17.215967083656842,Tier 4: Exploratory,8.7256907740406,0,0.0,3.4902763096162404,0,5,False
278,NR4A3,NR4A3,Nuclear receptor subfamily 4 group A member 3,-1.9856504519418412,0.2524989945282295,0.0224495284692786,Down,17.207863050695867,Tier 4: Exploratory,6.577045036211333,0,0.0,2.6308180144845332,0,8,False
279,SEMA3A,SEMA3A,Semaphorin-3A,3.0534504737922035,8.30195132765567,0.0051345919917497,Up,17.205291685236205,Tier 4: Exploratory,12.289494060883005,0,0.0,4.9157976243532016,0,0,False
280,AK7,AK7,Adenylate kinase 7,-2.2293292510845086,0.2132578493824966,0.0027871868480274,Down,17.182072239969862,Tier 4: Exploratory,8.701480171407045,0,0.0,3.480592068562818,0,5,False
281,L1RE1,L1RE1,LINE-1 retrotransposable element ORF1 protein,3.165790744023277,8.974246078608637,0.0053748797086973,Up,17.177483751308834,Tier 4: Exploratory,12.269631250934882,0,0.0,4.907852500373953,0,0,False
282,TPP1,TPP1,Tripeptidyl-peptidase 1,-2.23122822721457,0.2129773291443272,0.0029373107229767,Down,17.163467743480084,Tier 4: Exploratory,8.688191245342917,0,0.0,3.475276498137167,0,5,False
283,BDNF,BDNF,Brain-derived neurotrophic factor,4.162284232212042,17.904920802716443,0.0057863736716729,Up,17.13263093355922,Tier 4: Exploratory,12.237593523970872,0,0.0,4.895037409588349,0,0,False
284,SLC4A2,SLC4A2,Anion exchange protein 2,-2.2794023285731817,0.2059830701284569,0.005807156071603,Down,17.086267402567657,Tier 4: Exploratory,8.633048144691182,0,0.0,3.453219257876473,0,5,False
285,ACOT1,ACOT1;ACOT2,"Acyl-coenzyme A thioesterase 1;Acyl-coenzyme A thioesterase 2, mitochondrial",-1.9128443912709492,0.2655684392250673,0.0023694446237864,Down,17.0654055503162,Tier 4: Exploratory,7.1895753930829995,0,0.0,2.8758301572332,0,7,False
286,CPXM1,CPXM1,Probable carboxypeptidase X1,2.3383085628689937,5.057093886776836,0.0121458214331337,Up,17.049962291462464,Tier 4: Exploratory,8.60711592247319,0,0.0,3.442846368989276,0,5,False
287,B2M,B2M,Beta-2-microglobulin;Beta-2-microglobulin form pI 5.3,-2.089523490096718,0.2349582792103547,0.0009907692089217,Down,16.988552929080615,Tier 4: Exploratory,8.451644949343297,0,5.15625,3.380657979737319,0,0,False
288,NT5E,NT5E,5-nucleotidase,-2.437769271466659,0.1845688162253693,0.0428797698664738,Down,16.979231476069955,Tier 4: Exploratory,8.55659391147854,0,0.0,3.422637564591416,0,5,False
289,S100A4,S100A4,Protein S100-A4,3.2774760054272662,9.696580062979567,0.0076016129965171,Up,16.966731942172196,Tier 4: Exploratory,12.11909424440871,0,0.0,4.847637697763484,0,0,False
290,FBN2,FBN2,Fibrillin-2,2.884343165373254,7.383696048660683,0.0021722082621053,Up,16.918740111899226,Tier 4: Exploratory,12.084814365642305,0,0.0,4.833925746256922,0,0,False
291,SYN3,SYN3,Synapsin-3,3.937034463576476,15.316709217372106,0.0086286513469861,Up,16.889679910525466,Tier 4: Exploratory,12.064057078946762,0,0.0,4.825622831578705,0,0,False
292,ANTXR1,ANTXR1,Anthrax toxin receptor 1,-1.909337111721894,0.2662148376807992,0.0168834220573824,Down,16.846915113913067,Tier 4: Exploratory,6.319225081366476,0,0.0,2.52769003254659,0,8,False
293,BBS1,BBS1,Bardet-Biedl syndrome 1 protein,-3.0028337210914757,0.1247547177456862,0.0094341113522066,Down,16.835418602825612,Tier 4: Exploratory,12.025299002018293,0,0.0,4.810119600807317,0,0,False
294,WDR36,WDR36,WD repeat-containing protein 36,2.015492234385288,4.043185048487664,0.0005938862630402,Up,16.7815110488498,Tier 4: Exploratory,8.303757892035572,0,5.15625,3.3215031568142286,0,0,False
295,CPLX2,CPLX2,Complexin-2,3.14378467679857,8.838396643332816,0.0107626859903634,Up,16.755311062580848,Tier 4: Exploratory,11.968079330414891,0,0.0,4.7872317321659565,0,0,False
296,CD109,CD109,CD109 antigen,-2.940463681181164,0.1302663458635073,0.0057842921480535,Down,16.716095460530454,Tier 4: Exploratory,11.94006818609318,0,0.0,4.776027274437272,0,0,False
297,MRC2,MRC2,C-type mannose receptor 2,-1.7541983713217078,0.2964378616894977,0.0035974178702769,Down,16.701001356475402,Tier 4: Exploratory,6.215000968911001,0,0.0,2.4860003875644003,0,8,False
298,MBOAT7,MBOAT7,Lysophospholipid acyltransferase 7,-2.2791162035314727,0.2060239261358816,0.0111940003816873,Down,16.685233980389622,Tier 4: Exploratory,8.346595700278302,0,0.0,3.338638280111321,0,5,False
299,NCAM2,NCAM2,Neural cell adhesion molecule 2,-2.849709373607879,0.1387241267342315,0.0021772595690619,Down,16.67489132412091,Tier 4: Exploratory,11.910636660086364,0,0.0,4.764254664034546,0,0,False
300,DNASE2,DNASE2,Deoxyribonuclease-2-alpha,-2.1982551299689588,0.217901022289431,0.0045638250611424,Down,16.664725325393473,Tier 4: Exploratory,8.331946660995337,0,0.0,3.332778664398135,0,5,False
301,CETN2,CETN2,Centrin-2,-2.4241387217885224,0.1863208818755423,0.0007849083602492,Down,16.659974515682435,Tier 4: Exploratory,10.225874654058881,0,2.34375,4.090349861623553,0,0,False
302,SNTB1,SNTB1,Beta-1-syntrophin,-2.9835562583518254,0.1264328921370016,0.010486455019771,Down,16.65601363078495,Tier 4: Exploratory,11.897152593417822,0,0.0,4.7588610373671285,0,0,False
303,DSG2,DSG2,Desmoglein-2,-3.4652272813621643,0.0905446191878388,0.0128497928172061,Down,16.64754542443287,Tier 4: Exploratory,11.891103874594906,0,0.0,4.756441549837962,0,0,False
304,DDX55,DDX55,ATP-dependent RNA helicase DDX55,2.2882426668088494,4.884607591210014,0.0134470063879384,Up,16.637622812002117,Tier 4: Exploratory,8.312587722858655,0,0.0,3.325035089143462,0,5,False
305,STMN2,STMN2,Stathmin-2,3.2621347392701097,9.594015293345702,0.0130871415659958,Up,16.636417279607095,Tier 4: Exploratory,11.883155199719354,0,0.0,4.753262079887742,0,0,False
306,GPCPD1,GPCPD1,Glycerophosphocholine phosphodiesterase GPCPD1,2.3484346555958133,5.092713844353297,0.029561671536503,Up,16.580022007113,Tier 4: Exploratory,8.271444290795,0,0.0,3.3085777163179997,0,5,False
307,GPX3,GPX3,Glutathione peroxidase 3,-2.219314824110496,0.2147433224548655,0.0074076358331657,Down,16.51765229539081,Tier 4: Exploratory,8.226894496707722,0,0.0,3.2907577986830887,0,5,False
308,CA2,CA2,Carbonic anhydrase 2,-1.926523974566646,0.2630622293612648,0.0012345366267154,Down,16.49506225097787,Tier 4: Exploratory,7.541115893555622,0,0.9375,3.016446357422249,0,5,False
309,GLB1,GLB1,Beta-galactosidase,-1.5724169318464596,0.3362446150303033,0.0009907692089217,Down,16.493807021328806,Tier 4: Exploratory,5.866112158092003,0,3.28125,2.346444863236801,0,5,False
310,NOL11,NOL11,Nucleolar protein 11,3.882988304671704,14.753530285387209,0.0168641501735071,Up,16.482249754744252,Tier 4: Exploratory,11.773035539103038,0,0.0,4.709214215641215,0,0,False
311,ELMO1,ELMO1,Engulfment and cell motility protein 1,2.9731565788622447,7.852524716339807,0.0124592181478684,Up,16.47840894612265,Tier 4: Exploratory,11.770292104373322,0,0.0,4.708116841749328,0,0,False
312,PCBP4,PCBP4,Poly(rC)-binding protein 4,4.1621823889668415,17.90365689674392,0.0177769302107982,Up,16.45020052556368,Tier 4: Exploratory,11.750143232545486,0,0.0,4.700057293018195,0,0,False
313,MICU2,MICU2,"Calcium uptake protein 2, mitochondrial",-1.1889316818725104,0.4386275448703464,0.0119955659949516,Down,16.438765197955885,Tier 4: Exploratory,2.865637664963238,5,0.0,8.573127532992647,0,0,True
314,CBX2,CBX2,Chromobox protein homolog 2,2.871722163999679,7.319383633307576,0.0043111896864873,Up,16.413619163699973,Tier 4: Exploratory,11.724013688357124,0,0.0,4.68960547534285,0,0,False
315,TNC,TNC,Tenascin,-2.8232203062885475,0.1412947428741967,0.0024887002570387,Down,16.40818051430993,Tier 4: Exploratory,11.720128938792806,0,0.0,4.688051575517123,0,0,False
316,FAM114A1,FAM114A1,Protein NOXP20,-2.859328264667772,0.137802286872365,0.0038425003278381,Down,16.396838374158932,Tier 4: Exploratory,11.712027410113524,0,0.0,4.684810964045409,0,0,False
317,FAM120C,FAM120C,Constitutive coactivator of PPAR-gamma-like protein 2,-2.9752935472138557,0.1271590856402401,0.0149142606672412,Down,16.384012409480597,Tier 4: Exploratory,11.702866006771856,0,0.0,4.681146402708743,0,0,False
318,APOO,APOO,Apolipoprotein O,-1.1003689204367315,0.4663972152128954,0.0048092191399619,Down,16.383724042381886,Tier 4: Exploratory,2.8197700353182373,5,0.0,8.563954007063648,0,0,True
319,TOM1L2,TOM1L2,TOM1-like protein 2,-3.033521881931057,0.1221290337322356,0.0205731122019844,Down,16.3613800074818,Tier 4: Exploratory,11.686700005344141,0,0.0,4.674680002137657,0,0,False
320,FDX1,FDX1,"Adrenodoxin, mitochondrial",-1.233474764601824,0.425291885926262,0.0261948642757409,Down,16.29898920453128,Tier 4: Exploratory,2.7491576704427345,5,0.0,8.549831534088547,0,0,True
321,CROCC,CROCC,Rootletin,2.7840872557941605,6.8880100885935125,0.0018989738809031,Up,16.298684202665967,Tier 4: Exploratory,11.641917287618549,0,0.0,4.656766915047419,0,0,False
322,DES,DES,Desmin,-8.886556766727164,0.0021129044366762,0.0231885762723865,Down,16.28861628137808,Tier 4: Exploratory,11.634725915270057,0,0.0,4.653890366108023,0,0,False
323,ARRB1,ARRB1,Beta-arrestin-1,3.5090704005217184,11.385063243762817,0.0234738717785746,Up,16.281181380793505,Tier 4: Exploratory,11.629415271995361,0,0.0,4.651766108798144,0,0,False
324,CDH6,CDH6,Cadherin-6,-2.704181813664042,0.1534476212447751,0.0008054456985259,Down,16.260821922532486,Tier 4: Exploratory,11.614872801808918,0,0.0,4.645949120723567,0,0,False
325,PDE1C,PDE1C,"Calcium/calmodulin-dependent 3,5-cyclic nucleotide phosphodiesterase 1C",-2.183262268228005,0.2201773137531715,0.0078663584301184,Down,16.22875265402125,Tier 4: Exploratory,8.020537610015179,0,0.0,3.2082150440060717,0,5,False
326,HELLS,HELLS,Lymphoid-specific helicase,2.2123185190969887,4.63419425209464,0.0110492152358516,Up,16.22556562663749,Tier 4: Exploratory,8.018261161883922,0,0.0,3.2073044647535687,0,5,False
327,TEX264,TEX264,Testis-expressed sequence 264 protein,-2.773170595242446,0.1462825316016463,0.0019579939293142,Down,16.203658289359193,Tier 4: Exploratory,11.574041635256567,0,0.0,4.629616654102627,0,0,False
328,LGALS3BP,LGALS3BP,Galectin-3-binding protein,-2.479263079883591,0.179335986374565,0.0006948247432629,Down,16.18246617331282,Tier 4: Exploratory,10.554440123794873,0,1.40625,4.221776049517949,0,0,False
329,REEP5,REEP5,Receptor expression-enhancing protein 5,-1.3148572763917012,0.4019652592114125,0.0013440101926384,Down,16.09923734750591,Tier 4: Exploratory,4.445883819647078,0,1.875,1.778353527858831,0,8,False
330,FLNC,FLNC,Filamin-C,-2.1316815649535066,0.2281917335944634,0.0006919720314071,Down,16.095646996989203,Tier 4: Exploratory,8.818319283563715,0,3.75,3.5273277134254863,0,0,False
331,EFCC1,EFCC1,EF-hand and coiled-coil domain-containing protein 1,-2.893832199482799,0.1345456637553575,0.009477104846732,Down,16.089479436930265,Tier 4: Exploratory,11.492485312093047,0,0.0,4.596994124837218,0,0,False
332,USP28,USP28,Ubiquitin carboxyl-terminal hydrolase 28,2.088534371866432,4.253157768345061,0.0034158034345511,Up,16.072850583842094,Tier 4: Exploratory,7.909178988458638,0,0.0,3.1636715953834553,0,5,False
333,KLF4,KLF4,Krueppel-like factor 4,2.806059223165171,6.993716052021742,0.0036315192854399,Up,16.058290865359076,Tier 4: Exploratory,11.470207760970768,0,0.0,4.588083104388307,0,0,False
334,SLFN5,SLFN5,Schlafen family member 5,-3.417166338620345,0.0936117646100122,0.0341567711638785,Down,16.05313246579864,Tier 4: Exploratory,11.466523189856172,0,0.0,4.586609275942469,0,0,False
335,CEBPZ,CEBPZ,CCAAT/enhancer-binding protein zeta,2.040188943170913,4.112993931356083,0.001320660863701,Up,15.999714770712078,Tier 4: Exploratory,8.080153407651485,0,4.6875,3.232061363060594,0,0,False
336,MTA3,MTA3,Metastasis-associated protein MTA3,2.7374070557338843,6.668706964420512,0.0018462260455818,Up,15.98905056727715,Tier 4: Exploratory,11.420750405197964,0,0.0,4.568300162079185,0,0,False
337,PRKCG,PRKCG,Protein kinase C gamma type,2.1080500441244,4.311082120155056,0.0053163706727978,Up,15.94048895383293,Tier 4: Exploratory,7.814634967023521,0,0.0,3.125853986809408,0,5,False
338,IGFBP4,IGFBP4,Insulin-like growth factor-binding protein 4,-2.8098311500505235,0.1426121545291415,0.0046931576825705,Down,15.928766845875785,Tier 4: Exploratory,11.377690604196989,0,0.0,4.551076241678795,0,0,False
339,FLNA,FLNA,Filamin-A,-1.8262566328378813,0.2819953673458728,0.0005938862630402,Down,15.925611838017954,Tier 4: Exploratory,7.357579884298538,0,5.625,2.943031953719415,0,0,False
340,RIMS3,RIMS3,Regulating synaptic membrane exocytosis protein 3,2.410093686955711,5.315088400903465,0.0072694405079806,Up,15.864554427312072,Tier 4: Exploratory,9.188967448080051,0,0.0,3.6755869792320204,0,3,False
341,SIAE,SIAE,Sialate O-acetylesterase,-2.1028496349226145,0.2327979670914277,0.0058371571546905,Down,15.847265503994619,Tier 4: Exploratory,7.748046788567585,0,0.0,3.099218715427034,0,5,False
342,PLP1,PLP1,Myelin proteolipid protein,3.402695169485217,10.575802018332448,0.0480134119707691,Up,15.846092403011717,Tier 4: Exploratory,11.318637430722655,0,0.0,4.527454972289062,0,0,False
343,DLG3,DLG3,Disks large homolog 3,2.875324525519209,7.337682727335422,0.0119630705385376,Up,15.818291949737324,Tier 4: Exploratory,11.298779964098088,0,0.0,4.519511985639236,0,0,False
344,NVL,NVL,Nuclear valosin-containing protein-like,2.8446609130787994,7.183370425777584,0.0095452665820987,Up,15.74092310480549,Tier 4: Exploratory,11.243516503432492,0,0.0,4.4974066013729965,0,0,False
345,NAGLU,NAGLU,Alpha-N-acetylglucosaminidase;Alpha-N-acetylglucosaminidase 82 kDa form;Alpha-N-acetylglucosaminidase 77 kDa form,-2.0974105335560616,0.2336772947236897,0.0066067576148416,Down,15.733890011377866,Tier 4: Exploratory,7.6670642938413325,0,0.0,3.066825717536533,0,5,False
346,SSR3,SSR3,Translocon-associated protein subunit gamma,2.721110869762895,6.5938033877713,0.0023694446237864,Up,15.723270899759822,Tier 4: Exploratory,11.23090778554273,0,0.0,4.492363114217092,0,0,False
347,PIK3C2B,PIK3C2B,Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit beta,2.0149221453388213,4.041587676838328,0.0026513671423072,Up,15.7115971995363,Tier 4: Exploratory,7.651140856811643,0,0.0,3.060456342724657,0,5,False
348,PRCP,PRCP,Lysosomal Pro-X carboxypeptidase,-1.9962074483430212,0.2506580637008472,0.0023694446237864,Down,15.648946949820704,Tier 4: Exploratory,7.6063906784433595,0,0.0,3.042556271377344,0,5,False
349,HEXB,HEXB,Beta-hexosaminidase subunit beta;Beta-hexosaminidase subunit beta chain B;Beta-hexosaminidase subunit beta chain A,-1.7567194493412297,0.2959202953615231,0.0015278829654258,Down,15.645560020907872,Tier 4: Exploratory,6.599507157791338,0,1.40625,2.639802863116535,0,5,False
350,SEC14L2,SEC14L2,SEC14-like protein 2,-2.8441320983254528,0.1392614544910363,0.0122783276680756,Down,15.584129781557081,Tier 4: Exploratory,11.131521272540772,0,0.0,4.452608509016309,0,0,False
351,TAF9B,TAF9B,Transcription initiation factor TFIID subunit 9B,1.8413191333083436,3.5833752580704665,0.0010637117018907,Up,15.520430421441853,Tier 4: Exploratory,7.179771729601324,0,0.46875,2.8719086918405297,0,5,False
352,GNB4,GNB4,Guanine nucleotide-binding protein subunit beta-4,-2.749157142598082,0.1487377602005345,0.0047029858720511,Down,15.50277685443138,Tier 4: Exploratory,11.073412038879557,0,0.0,4.429364815551823,0,0,False
353,SGSH,SGSH,N-sulphoglucosamine sulphohydrolase,-1.9710958269165304,0.2550592226657177,0.0029032613542527,Down,15.349630201964423,Tier 4: Exploratory,7.392593001403159,0,0.0,2.9570372005612637,0,5,False
354,SPATS2L,SPATS2L,SPATS2-like protein,-2.493655673368018,0.1775557918306274,0.0006948247432629,Down,15.345714327703813,Tier 4: Exploratory,10.626403091217009,0,0.46875,4.250561236486804,0,0,False
355,GINS3,GINS3,DNA replication complex GINS protein PSF3,2.7056730382459517,6.523621313788194,0.0037446630987944,Up,15.336933416279898,Tier 4: Exploratory,10.954952440199927,0,0.0,4.381980976079971,0,0,False
356,GDF3,GDF3,Growth/differentiation factor 3,2.640563839648756,6.235753242281056,0.0018399734035626,Up,15.313210713956895,Tier 4: Exploratory,10.938007652826354,0,0.0,4.3752030611305415,0,0,False
357,SRPK1,SRPK1,SRSF protein kinase 1,1.991194084987503,3.9756591806059145,0.0039217736650926,Up,15.307483058673352,Tier 4: Exploratory,7.362487899052395,0,0.0,2.944995159620958,0,5,False
358,MED14,MED14,Mediator of RNA polymerase II transcription subunit 14,2.1196330220048907,4.34583386076832,0.0191688368007692,Up,15.2417970901556,Tier 4: Exploratory,7.315569350111144,0,0.0,2.9262277400444576,0,5,False
359,GNPNAT1,GNPNAT1,Glucosamine 6-phosphate N-acetyltransferase,2.0076467490164185,4.02125757632351,0.0055871583928907,Up,15.207459866150263,Tier 4: Exploratory,7.291042761535902,0,0.0,2.9164171046143608,0,5,False
360,MGMT,MGMT,Methylated-DNA--protein-cysteine methyltransferase,1.961014048846777,3.893355409626157,0.0034798082984451,Up,15.168920894686403,Tier 4: Exploratory,7.263514924776002,0,0.0,2.905405969910401,0,5,False
361,PRTG,PRTG,Protogenin,2.689297090027434,6.449990743178848,0.0041188420797767,Up,15.164394432760375,Tier 4: Exploratory,10.831710309114554,0,0.0,4.332684123645821,0,0,False
362,EFNB2,EFNB2,Ephrin-B2,-2.846386488027836,0.1390440111539422,0.0258087212357483,Down,15.148232334731649,Tier 4: Exploratory,10.82016595337975,0,0.0,4.3280663813519,0,0,False
363,SLAIN1,SLAIN1,SLAIN motif-containing protein 1,-2.7391024329270284,0.1497779928884543,0.0075107888990824,Down,15.14775725248709,Tier 4: Exploratory,10.81982660891935,0,0.0,4.32793064356774,0,0,False
364,DDX39A,DDX39A,ATP-dependent RNA helicase DDX39A,1.961353462821132,3.894271483123104,0.0037446630987944,Up,15.12669638830616,Tier 4: Exploratory,7.233354563075828,0,0.0,2.893341825230331,0,5,False
365,EPHA3,EPHA3,Ephrin type-A receptor 3,1.315242832071288,2.4884421218595474,0.0014818009239582,Up,15.105094018755596,Tier 4: Exploratory,4.405424299111139,0,0.9375,1.7621697196444557,0,8,False
366,PEG10,PEG10,Retrotransposon-derived protein PEG10,-2.4689802524480604,0.180618772026038,0.0007849083602492,Down,15.098865230299198,Tier 4: Exploratory,10.45008230735657,0,0.46875,4.180032922942628,0,0,False
367,PARP9,PARP9,Poly [ADP-ribose] polymerase 9,-1.9360507489058056,0.2613308321957856,0.0029373107229767,Down,15.097225395318734,Tier 4: Exploratory,7.212303853799096,0,0.0,2.8849215415196383,0,5,False
